seed,status,score,bucket,reason,elapsed_ms,expanded_nodes,unique_states
42776,solved,108326.132000,Hard,,415.162,216,352
42777,solved,83701.959000,Easy,,126.398,64,180
42778,solved,86453.016000,Easy,,214.281,81,315
42779,solved,94537.912000,Medium,,4581.691,1354,4316
42780,solved,89464.853000,Easy,,459.389,209,818
42781,solved,117064.139000,Hard,,690.496,543,1039
42782,unknown,,unknown,limits_reached,20016.413,7529,111443
42783,solved,117739.688000,Hard,,1205.629,1149,1322
42784,solved,150367.749000,Hard,,2548.742,3464,47932
42785,solved,86558.470000,Easy,,115.742,59,181
42786,solved,97424.263000,Medium,,511.848,233,656
42787,solved,109047.106000,Hard,,834.152,743,1082
42788,solved,88107.710000,Easy,,163.080,63,222
42789,solved,90366.591000,Medium,,2312.014,868,1637
42790,solved,86956.839000,Easy,,796.588,210,490
42791,solved,114946.731000,Hard,,347.831,187,432
42792,unknown,,unknown,limits_reached,13115.239,6202,103235
42793,solved,89108.994000,Easy,,573.831,310,598
42794,solved,101719.346000,Medium,,218.547,138,260
42795,solved,108654.452000,Hard,,409.727,227,588
42796,solved,113891.402000,Hard,,3827.218,4568,4713
42797,solved,84292.053000,Easy,,207.083,110,201
42798,solved,109053.271000,Hard,,407.863,378,564
42799,solved,96663.687000,Medium,,674.938,231,687
42800,solved,94389.445000,Medium,,1432.569,328,719
42801,solved,141177.877000,Hard,,1049.556,571,812
42802,solved,121516.570000,Hard,,281.308,169,306
42803,unknown,,unknown,limits_reached,20024.181,9645,97635
42804,solved,93768.213000,Medium,,107.047,59,171
42805,solved,106480.426000,Hard,,374.896,175,383
42806,solved,88267.461000,Easy,,185.595,84,294
42807,unknown,,unknown,limits_reached,12187.331,9205,97866
42808,solved,91807.962000,Medium,,2799.161,427,788
42809,solved,103258.685000,Medium,,215.241,124,282
42810,solved,96472.648000,Medium,,840.676,649,1579
42811,solved,88804.752000,Easy,,1359.597,326,1110
42812,solved,105555.360000,Hard,,162.095,91,245
42813,solved,94436.132000,Medium,,366.563,216,606
42814,solved,86231.005000,Easy,,198.590,85,254
42815,solved,91519.437000,Medium,,427.799,170,381
42816,solved,91487.361000,Medium,,699.517,353,1531
42817,solved,89500.021000,Easy,,170.780,76,193
42818,solved,87697.231000,Easy,,1045.260,225,508
42819,solved,89978.786000,Medium,,2138.116,1550,1871
42820,solved,87740.780000,Easy,,268.419,100,329
42821,solved,97033.410000,Medium,,3256.657,1144,1335
42822,solved,87848.812000,Easy,,200.307,92,293
42823,solved,110023.204000,Hard,,174.613,106,240
42824,solved,142684.588000,Hard,,569.338,496,607
42825,solved,128962.381000,Hard,,208.188,118,253
42826,solved,145304.562000,Hard,,4078.543,5741,6104
42827,solved,88336.713000,Easy,,136.898,55,174
42828,solved,92890.240000,Medium,,362.395,105,323
42829,solved,86805.577000,Easy,,1145.250,364,852
42830,solved,110217.043000,Hard,,2509.520,2406,2733
42831,solved,92056.148000,Medium,,553.279,210,595
42832,solved,109274.289000,Hard,,173.529,124,368
42833,solved,89124.746000,Easy,,625.387,193,562
42834,solved,89099.238000,Easy,,277.673,103,378
42835,solved,119928.229000,Hard,,1138.545,995,1243
42836,solved,139462.803000,Hard,,3411.684,3942,4153
42837,solved,121300.197000,Hard,,943.261,1305,1610
42838,solved,105362.595000,Hard,,431.951,447,586
42839,solved,103841.100000,Hard,,3759.519,2538,2763
42840,solved,87886.711000,Easy,,195.100,85,266
42841,solved,86859.990000,Easy,,663.059,122,347
42842,solved,92656.886000,Medium,,2169.318,575,1523
42843,solved,93881.965000,Medium,,1398.203,483,708
42844,solved,90213.663000,Medium,,2372.927,618,891
42845,solved,81735.846000,Easy,,171.542,102,214
42846,solved,106605.718000,Hard,,1025.270,502,922
42847,unknown,,unknown,limits_reached,20007.837,14664,115822
42848,solved,94322.681000,Medium,,1123.182,250,1087
42849,solved,89578.349000,Easy,,1386.332,424,818
42850,solved,108752.604000,Hard,,126.316,52,121
42851,solved,101724.575000,Medium,,283.292,89,238
42852,solved,96950.535000,Medium,,1757.491,763,1437
42853,solved,89678.294000,Easy,,1352.808,328,924
42854,solved,83114.006000,Easy,,122.329,58,169
42855,unknown,,unknown,limits_reached,20005.620,19522,97668
42856,unknown,,unknown,limits_reached,13008.081,6957,105221
42857,solved,82642.118000,Easy,,158.813,64,161
42858,solved,93150.776000,Medium,,4295.500,1106,2130
42859,solved,108567.425000,Hard,,486.000,505,665
42860,solved,109703.261000,Hard,,1193.071,911,1183
42861,unknown,,unknown,limits_reached,20008.509,9152,110312
42862,solved,90763.843000,Medium,,401.966,283,877
42863,solved,145206.565000,Hard,,591.994,610,790
42864,solved,87640.293000,Easy,,297.392,127,333
42865,solved,132377.802000,Hard,,485.335,325,493
42866,solved,89930.837000,Medium,,3298.001,856,1338
42867,solved,94738.117000,Medium,,4561.179,1453,2094
42868,solved,84320.496000,Easy,,181.321,46,176
42869,solved,101168.114000,Medium,,343.310,243,462
42870,solved,86684.069000,Easy,,127.927,91,209
42871,solved,87738.697000,Easy,,1411.787,299,848
42872,solved,85558.006000,Easy,,1732.078,411,679
42873,unknown,,unknown,limits_reached,20026.346,13529,87397
42874,solved,141845.090000,Hard,,17673.164,5484,58356
42875,solved,90602.250000,Medium,,1039.946,211,721
42876,solved,87367.732000,Easy,,601.776,118,325
42877,solved,95803.234000,Medium,,443.180,198,473
42878,solved,115056.191000,Hard,,527.751,182,350
42879,solved,107802.797000,Hard,,4739.153,3206,11920
42880,solved,82100.659000,Easy,,103.304,49,141
42881,solved,83312.520000,Easy,,174.748,61,198
42882,solved,98584.405000,Medium,,134.052,51,122
42883,solved,87885.494000,Easy,,144.797,77,211
42884,solved,116915.132000,Hard,,573.944,378,868
42885,solved,94695.878000,Medium,,327.156,205,439
42886,solved,94439.302000,Medium,,310.121,191,498
42887,solved,91451.612000,Medium,,941.975,526,1225
42888,solved,107598.075000,Hard,,710.124,450,895
42889,solved,109083.199000,Hard,,4049.869,6744,6954
42890,solved,81902.439000,Easy,,84.897,40,107
42891,solved,117970.773000,Hard,,1967.720,1860,2099
42892,solved,93628.284000,Medium,,212.878,101,320
42893,solved,136081.475000,Hard,,644.197,622,765
42894,solved,99143.204000,Medium,,249.034,115,245
42895,solved,143756.363000,Hard,,1272.848,1436,1744
42896,solved,121557.020000,Hard,,2945.243,2010,2290
42897,solved,91026.458000,Medium,,1595.929,825,1359
42898,solved,104785.251000,Hard,,221.101,143,236
42899,solved,83872.615000,Easy,,371.934,135,263
42900,solved,108776.463000,Hard,,628.856,616,861
42901,solved,84448.495000,Easy,,572.777,111,236
42902,solved,86380.685000,Easy,,280.038,337,426
42903,solved,94380.369000,Medium,,313.475,133,401
42904,unknown,,unknown,limits_reached,6798.789,6846,104769
42905,solved,97351.559000,Medium,,968.780,452,858
42906,solved,94076.312000,Medium,,809.569,318,880
42907,solved,86243.742000,Easy,,551.568,309,546
42908,unknown,,unknown,limits_reached,5732.135,7518,73761
42909,solved,88043.186000,Easy,,214.491,104,276
42910,solved,155150.327000,Hard,,4260.644,4629,4930
42911,solved,90968.945000,Medium,,901.710,202,606
42912,solved,93522.964000,Medium,,3632.506,1843,2919
42913,solved,91354.987000,Medium,,769.104,315,574
42914,solved,85841.438000,Easy,,1193.317,328,568
42915,solved,88089.396000,Easy,,209.639,81,276
42916,solved,135284.730000,Hard,,1082.179,658,1078
42917,solved,83016.307000,Easy,,405.007,143,300
42918,solved,81881.886000,Easy,,140.720,61,178
42919,solved,107721.972000,Hard,,664.634,797,916
42920,solved,89707.597000,Easy,,194.171,120,444
42921,solved,84096.966000,Easy,,137.953,59,184
42922,solved,91801.445000,Medium,,277.462,195,480
42923,solved,107950.439000,Hard,,238.797,239,372
42924,solved,126057.236000,Hard,,5330.152,6454,6561
42925,solved,94222.723000,Medium,,272.167,121,351
42926,solved,88933.957000,Easy,,439.905,239,667
42927,solved,90544.345000,Medium,,1121.934,326,546
42928,solved,107848.490000,Hard,,179.580,77,195
42929,solved,122153.985000,Hard,,202.522,191,280
42930,solved,85375.108000,Easy,,827.865,331,635
42931,solved,105037.508000,Hard,,4694.673,4989,5096
42932,solved,136006.776000,Hard,,357.493,312,557
42933,solved,85442.931000,Easy,,370.404,101,353
42934,solved,101787.972000,Medium,,121.033,75,173
42935,unknown,,unknown,limits_reached,5972.535,5199,97471
42936,solved,132792.261000,Hard,,1844.451,1809,1972
42937,unknown,,unknown,limits_reached,12035.595,4682,101155
42938,solved,84309.411000,Easy,,247.993,70,195
42939,solved,85567.749000,Easy,,156.308,58,228
42940,solved,162377.315000,Hard,,5037.329,5790,6179
42941,solved,82658.183000,Easy,,269.931,109,217
42942,solved,95442.707000,Medium,,6297.171,1859,4300
42943,solved,137722.870000,Hard,,5186.507,7803,8132
42944,solved,94099.041000,Medium,,621.833,153,310
42945,solved,91384.313000,Medium,,1174.859,405,678
42946,solved,139404.518000,Hard,,404.487,324,748
42947,solved,141359.291000,Hard,,1623.349,1100,1361
42948,solved,90511.042000,Medium,,1851.261,640,1266
42949,unknown,,unknown,limits_reached,20056.612,15030,100709
42950,solved,96000.454000,Medium,,334.806,246,348
42951,solved,103167.003000,Medium,,270.875,141,294
42952,solved,125378.041000,Hard,,643.912,546,704
42953,solved,122922.096000,Hard,,3597.669,2050,3332
42954,solved,87807.550000,Easy,,1433.839,264,624
42955,solved,103288.438000,Medium,,553.778,243,570
42956,unknown,,unknown,limits_reached,15967.202,26220,60062
42957,solved,149584.372000,Hard,,3255.014,4376,4670
42958,solved,86204.891000,Easy,,145.395,54,165
42959,solved,107590.635000,Hard,,463.284,502,846
42960,solved,112370.403000,Hard,,451.417,217,414
42961,solved,125173.807000,Hard,,1129.493,507,1086
42962,solved,105839.717000,Hard,,1086.906,1093,1245
42963,solved,88546.487000,Easy,,363.921,95,279
42964,solved,88813.399000,Easy,,130.263,78,209
42965,solved,88420.749000,Easy,,214.561,80,276
42966,solved,84321.619000,Easy,,827.612,270,644
42967,solved,101307.793000,Medium,,488.004,241,621
42968,solved,120094.188000,Hard,,708.948,430,614
42969,solved,94107.058000,Medium,,4032.944,1038,2963
42970,solved,99792.102000,Medium,,320.401,203,418
42971,solved,102903.273000,Medium,,2882.660,1291,1948
42972,solved,103886.296000,Hard,,4289.214,3374,3858
42973,solved,130149.867000,Hard,,388.890,292,636
42974,solved,85301.333000,Easy,,369.049,116,391
42975,solved,109730.311000,Hard,,516.752,721,979
42976,solved,90621.202000,Medium,,4451.001,1327,1747
42977,unknown,,unknown,limits_reached,20092.721,9194,106861
42978,solved,130633.569000,Hard,,3093.632,4089,4276
42979,solved,95031.433000,Medium,,4366.081,1159,2686
42980,unknown,,unknown,limits_reached,10671.563,8647,92839
42981,solved,84523.586000,Easy,,305.058,95,266
42982,solved,129503.940000,Hard,,5272.368,5975,6141
42983,solved,89577.700000,Easy,,175.534,75,336
42984,solved,113781.514000,Hard,,284.671,176,311
42985,solved,97988.208000,Medium,,1690.008,633,1225
42986,solved,92092.408000,Medium,,2062.350,539,1111
42987,solved,87873.918000,Easy,,257.921,98,354
42988,solved,135076.207000,Hard,,355.859,290,457
42989,solved,121034.631000,Hard,,257.732,325,495
42990,solved,94574.038000,Medium,,2732.290,702,1004
42991,solved,117963.949000,Hard,,337.186,298,512
42992,solved,84606.587000,Easy,,759.508,259,403
42993,solved,91231.450000,Medium,,166.236,72,258
42994,solved,81860.965000,Easy,,137.727,61,164
42995,solved,86900.681000,Easy,,299.811,103,329
42996,solved,87765.034000,Easy,,349.795,82,299
42997,solved,143692.575000,Hard,,4075.564,3826,4020
42998,solved,109002.691000,Hard,,1433.383,1045,1266
42999,solved,89058.992000,Easy,,262.415,139,376
43000,solved,130881.215000,Hard,,1780.054,2003,2124
43001,solved,89117.700000,Easy,,321.635,131,246
43002,solved,95193.068000,Medium,,1522.100,661,1658
43003,solved,91920.095000,Medium,,396.697,145,635
43004,solved,81617.505000,Easy,,130.650,57,191
43005,solved,89781.317000,Easy,,895.908,196,544
43006,solved,83010.409000,Easy,,236.196,79,211
43007,solved,85030.934000,Easy,,272.957,112,280
43008,solved,84450.175000,Easy,,166.629,76,228
43009,solved,133718.504000,Hard,,283.693,222,334
43010,solved,93235.938000,Medium,,4057.327,2286,4070
43011,solved,99676.923000,Medium,,294.552,148,504
43012,solved,93690.553000,Medium,,1418.464,434,677
43013,solved,91806.803000,Medium,,1505.353,518,794
43014,solved,82607.803000,Easy,,154.145,91,197
43015,solved,90805.126000,Medium,,364.859,194,409
43016,solved,85427.159000,Easy,,245.586,97,352
43017,solved,89974.307000,Medium,,794.925,155,455
43018,unknown,,unknown,limits_reached,20004.493,8584,110894
43019,solved,86406.336000,Easy,,123.528,78,217
43020,solved,88757.434000,Easy,,206.913,101,198
43021,solved,115351.668000,Hard,,1374.227,895,1308
43022,unknown,,unknown,limits_reached,20067.011,10918,97184
43023,solved,113966.314000,Hard,,437.949,453,585
43024,solved,100835.076000,Medium,,2377.042,883,1353
43025,solved,91193.099000,Medium,,1295.301,401,740
43026,solved,87548.295000,Easy,,1074.544,264,951
43027,solved,85413.806000,Easy,,195.869,79,255
43028,solved,87275.495000,Easy,,2431.229,823,990
43029,solved,95815.337000,Medium,,2460.093,1027,3390
43030,solved,114366.734000,Hard,,1054.267,1479,1631
43031,solved,114163.489000,Hard,,1887.015,1124,1349
43032,solved,87338.856000,Easy,,208.848,91,273
43033,solved,86796.292000,Easy,,796.768,242,609
43034,solved,94645.848000,Medium,,255.988,109,383
43035,solved,90425.954000,Medium,,489.923,206,579
43036,unknown,,unknown,limits_reached,20016.361,7680,93122
43037,solved,82118.982000,Easy,,125.178,58,148
43038,solved,93745.026000,Medium,,2540.156,533,1226
43039,solved,116356.793000,Hard,,741.664,1111,1366
43040,solved,102940.828000,Medium,,1321.714,1173,1621
43041,solved,107130.350000,Hard,,1407.467,1249,1419
43042,solved,96186.386000,Medium,,3191.747,967,3533
43043,solved,115334.413000,Hard,,483.244,339,458
43044,solved,94152.921000,Medium,,188.775,106,299
43045,solved,92541.091000,Medium,,203.780,83,165
43046,solved,115135.443000,Hard,,590.803,557,705
43047,unknown,,unknown,limits_reached,5089.716,4856,103145
43048,solved,134456.422000,Hard,,471.050,382,507
43049,solved,85267.158000,Easy,,175.857,52,236
43050,solved,88979.408000,Easy,,1329.772,339,912
43051,unknown,,unknown,limits_reached,20004.644,8402,113507
43052,solved,88131.770000,Easy,,250.419,126,474
43053,solved,125139.165000,Hard,,561.640,199,512
43054,solved,92197.026000,Medium,,2993.016,974,2064
43055,solved,129415.905000,Hard,,465.794,318,442
43056,solved,87841.599000,Easy,,155.190,60,184
43057,solved,84956.982000,Easy,,197.288,71,236
43058,solved,85155.033000,Easy,,109.143,63,166
43059,solved,97218.036000,Medium,,6560.751,2879,3949
43060,unknown,,unknown,limits_reached,20017.513,8365,104687
43061,solved,99009.829000,Medium,,1368.265,1553,1784
43062,solved,90212.345000,Medium,,218.169,131,384
43063,solved,114186.142000,Hard,,795.535,729,911
43064,solved,116909.920000,Hard,,487.090,409,539
43065,solved,87462.354000,Easy,,1932.052,355,558
43066,solved,91721.345000,Medium,,187.918,80,291
43067,unknown,,unknown,limits_reached,13002.510,18459,75535
43068,solved,90604.542000,Medium,,145.484,88,245
43069,solved,89775.617000,Easy,,1257.173,531,1290
43070,solved,84479.927000,Easy,,322.598,84,297
43071,solved,127930.835000,Hard,,2159.840,2091,2646
43072,solved,115790.791000,Hard,,200.896,111,271
43073,solved,85719.967000,Easy,,586.067,145,242
43074,solved,116195.066000,Hard,,656.032,839,987
43075,solved,126016.342000,Hard,,1011.845,1298,1485
43076,solved,89808.864000,Easy,,835.287,357,541
43077,solved,118668.384000,Hard,,281.005,140,258
43078,solved,94841.985000,Medium,,2379.733,885,1532
43079,solved,109745.780000,Hard,,248.296,254,450
43080,solved,87487.815000,Easy,,424.630,154,394
43081,solved,92366.851000,Medium,,912.032,432,725
43082,solved,89728.727000,Easy,,165.179,116,402
43083,solved,95406.955000,Medium,,343.290,266,422
43084,solved,90417.943000,Medium,,1491.345,364,798
43085,solved,143814.887000,Hard,,2125.786,3363,28851
43086,solved,104437.698000,Hard,,590.450,732,810
43087,solved,84513.258000,Easy,,120.748,40,133
43088,solved,109418.944000,Hard,,420.771,445,501
43089,solved,87290.966000,Easy,,266.087,111,368
43090,solved,83082.668000,Easy,,269.528,82,284
43091,solved,85869.963000,Easy,,266.812,312,485
43092,unknown,,unknown,limits_reached,5022.808,4511,93254
43093,solved,100220.104000,Medium,,420.677,328,539
43094,solved,93689.873000,Medium,,207.496,99,306
43095,solved,96537.330000,Medium,,5900.087,1763,3021
43096,solved,86719.081000,Easy,,87.080,50,144
43097,unknown,,unknown,limits_reached,12223.541,8602,75110
43098,solved,128876.820000,Hard,,162.414,129,218
43099,solved,124406.042000,Hard,,192.584,116,230
43100,solved,103875.802000,Hard,,1575.261,738,1097
43101,unknown,,unknown,limits_reached,20022.600,5520,104301
43102,solved,89988.930000,Medium,,682.250,175,553
43103,solved,128592.806000,Hard,,2079.555,2389,2849
43104,solved,89312.011000,Easy,,484.072,208,455
43105,solved,89152.190000,Easy,,3309.797,551,869
43106,solved,85358.456000,Easy,,314.660,94,315
43107,solved,84635.782000,Easy,,375.847,110,259
43108,solved,88559.154000,Easy,,412.546,130,444
43109,solved,132484.125000,Hard,,147.136,89,206
43110,unknown,,unknown,limits_reached,5609.818,5441,102320
43111,solved,112457.227000,Hard,,2038.132,2596,2841
43112,solved,89147.658000,Easy,,266.377,125,411
43113,solved,95672.682000,Medium,,302.476,249,484
43114,solved,115414.761000,Hard,,635.439,590,890
43115,solved,104834.767000,Hard,,7790.437,8094,8355
43116,solved,91900.912000,Medium,,622.563,228,834
43117,solved,91134.620000,Medium,,501.949,298,1331
43118,solved,87432.018000,Easy,,3792.590,910,1979
43119,solved,87339.157000,Easy,,1553.242,523,697
43120,solved,105356.496000,Hard,,740.248,543,627
43121,unknown,,unknown,limits_reached,20009.127,5840,102647
43122,solved,85966.685000,Easy,,260.343,104,381
43123,unknown,,unknown,limits_reached,20001.799,11901,100957
43124,solved,83837.089000,Easy,,553.082,101,273
43125,unknown,,unknown,limits_reached,20130.455,8318,102864
43126,solved,112981.014000,Hard,,1539.161,1860,2332
43127,solved,93519.659000,Medium,,351.365,155,411
43128,solved,124542.800000,Hard,,656.213,466,719
43129,solved,90860.157000,Medium,,5552.458,1520,2938
43130,solved,84732.640000,Easy,,299.585,89,283
43131,solved,91543.386000,Medium,,348.269,97,360
43132,solved,110351.137000,Hard,,382.422,316,509
43133,solved,88336.711000,Easy,,186.213,105,295
43134,solved,152028.978000,Hard,,4723.172,6963,82663
43135,solved,129048.487000,Hard,,1157.075,748,998
43136,solved,86197.680000,Easy,,451.225,188,633
43137,unknown,,unknown,limits_reached,5152.927,10787,49879
43138,solved,91051.509000,Medium,,479.741,463,788
43139,solved,93145.175000,Medium,,260.600,73,271
43140,solved,92578.166000,Medium,,183.702,133,276
43141,unknown,,unknown,limits_reached,20001.118,17605,106971
43142,solved,87631.025000,Easy,,288.452,107,295
43143,solved,133946.208000,Hard,,4830.419,2565,2934
43144,solved,97790.559000,Medium,,6667.230,2301,4359
43145,solved,124163.359000,Hard,,380.305,213,433
43146,unknown,,unknown,limits_reached,5160.151,18672,28121
43147,solved,84251.837000,Easy,,118.809,39,145
43148,solved,80926.039000,Easy,,186.113,68,194
43149,solved,85588.210000,Easy,,313.666,122,307
43150,solved,107076.977000,Hard,,442.368,236,462
43151,unknown,,unknown,limits_reached,5153.354,5294,97278
43152,solved,117236.268000,Hard,,126.531,105,215
43153,solved,99490.358000,Medium,,198.557,130,301
43154,solved,86467.165000,Easy,,297.411,120,282
43155,unknown,,unknown,limits_reached,5170.322,4671,95552
43156,solved,85580.068000,Easy,,140.307,79,211
43157,solved,115083.918000,Hard,,385.561,309,427
43158,solved,107013.472000,Hard,,4224.690,4568,4706
43159,solved,85337.113000,Easy,,1502.469,212,304
43160,solved,87489.754000,Easy,,111.826,47,149
43161,solved,92023.553000,Medium,,182.274,131,330
43162,solved,97554.038000,Medium,,301.982,197,558
43163,solved,94199.763000,Medium,,555.632,544,701
43164,solved,117687.253000,Hard,,336.258,230,375
43165,solved,93868.218000,Medium,,561.536,178,542
43166,solved,125132.289000,Hard,,1225.875,1205,1333
43167,solved,87046.311000,Easy,,175.431,74,296
43168,solved,107186.198000,Hard,,498.993,421,620
43169,solved,140667.729000,Hard,,4322.468,4669,5457
43170,solved,85093.652000,Easy,,853.153,233,352
43171,solved,110164.936000,Hard,,1670.189,1096,4014
43172,solved,104442.211000,Hard,,122.015,77,189
43173,solved,103558.681000,Hard,,5728.494,4749,5617
43174,solved,123725.322000,Hard,,999.093,833,1080
43175,solved,123722.898000,Hard,,245.765,101,253
43176,solved,85084.076000,Easy,,214.043,124,311
43177,solved,94743.471000,Medium,,157.047,65,210
43178,solved,88988.822000,Easy,,1058.974,400,1043
43179,solved,86540.911000,Easy,,412.970,327,488
43180,solved,123337.666000,Hard,,369.125,384,523
43181,solved,86270.780000,Easy,,7166.156,1880,2110
43182,solved,143342.793000,Hard,,2295.871,1969,2268
43183,solved,98536.653000,Medium,,2225.303,2712,2851
43184,solved,121616.340000,Hard,,164.572,155,228
43185,solved,114235.929000,Hard,,1881.418,919,1491
43186,solved,150030.742000,Hard,,336.605,347,506
43187,solved,89037.861000,Easy,,198.542,93,305
43188,solved,88417.565000,Easy,,299.035,179,487
43189,solved,117381.234000,Hard,,286.853,181,306
43190,solved,105233.547000,Hard,,483.708,492,652
43191,solved,124811.112000,Hard,,1721.843,1507,1704
43192,solved,84330.472000,Easy,,211.036,75,216
43193,solved,138239.028000,Hard,,3633.108,6114,46487
43194,solved,96200.896000,Medium,,164.673,64,177
43195,solved,97540.640000,Medium,,3831.251,840,1600
43196,solved,85760.970000,Easy,,213.300,104,298
43197,solved,87333.911000,Easy,,309.669,181,443
43198,solved,94476.565000,Medium,,291.977,109,266
43199,solved,92906.696000,Medium,,1951.504,1595,1912
43200,solved,86626.883000,Easy,,324.900,84,319
43201,solved,90780.623000,Medium,,6375.151,1665,2084
43202,solved,87063.078000,Easy,,694.695,177,411
43203,solved,97243.091000,Medium,,5101.504,1392,3386
43204,solved,89352.382000,Easy,,176.855,88,226
43205,solved,89983.490000,Medium,,2744.990,470,940
43206,solved,89603.505000,Easy,,937.405,316,743
43207,solved,94263.902000,Medium,,353.378,208,721
43208,solved,94419.923000,Medium,,4388.644,1158,1720
43209,unknown,,unknown,limits_reached,20001.821,10119,98076
43210,solved,92954.359000,Medium,,1306.510,417,1029
43211,solved,96412.478000,Medium,,225.066,190,431
43212,solved,86576.391000,Easy,,178.824,68,256
43213,solved,119725.613000,Hard,,6086.893,3070,3631
43214,solved,125146.603000,Hard,,340.615,271,425
43215,unknown,,unknown,limits_reached,20016.346,7597,104553
43216,solved,89842.095000,Medium,,257.822,97,291
43217,solved,87661.573000,Easy,,3461.884,544,775
43218,unknown,,unknown,limits_reached,5028.168,4409,92527
43219,solved,85407.818000,Easy,,1749.222,467,748
43220,solved,88255.968000,Easy,,4084.193,703,864
43221,solved,103544.043000,Hard,,137.544,76,201
43222,solved,87603.847000,Easy,,110.233,66,176
43223,solved,140081.695000,Hard,,2787.072,2483,2658
43224,unknown,,unknown,limits_reached,5374.196,12974,55529
43225,solved,126755.544000,Hard,,341.790,294,363
43226,solved,83742.275000,Easy,,138.049,54,182
43227,solved,111128.714000,Hard,,257.873,288,378
43228,solved,100799.058000,Medium,,784.161,648,868
43229,unknown,,unknown,limits_reached,20005.229,12100,113095
43230,unknown,,unknown,limits_reached,5240.459,5085,105367
43231,solved,84725.112000,Easy,,188.060,113,246
43232,unknown,,unknown,limits_reached,5029.848,4489,86233
43233,solved,136637.991000,Hard,,1214.895,951,1254
43234,solved,117469.858000,Hard,,3684.096,3986,4211
43235,solved,83102.065000,Easy,,168.392,94,205
43236,solved,81453.157000,Easy,,128.580,80,223
43237,solved,89866.950000,Medium,,384.944,136,303
43238,solved,89096.194000,Easy,,4227.299,959,1902
43239,solved,90524.144000,Medium,,1048.521,251,825
43240,solved,119676.306000,Hard,,349.253,314,447
43241,solved,103999.685000,Hard,,253.168,133,369
43242,unknown,,unknown,limits_reached,20009.945,11711,86805
43243,solved,105482.986000,Hard,,223.446,90,223
43244,solved,85279.214000,Easy,,181.779,61,216
43245,solved,93132.998000,Medium,,277.077,163,380
43246,solved,94832.974000,Medium,,4308.153,998,1582
43247,solved,106278.074000,Hard,,269.000,114,328
43248,solved,106856.923000,Hard,,595.875,297,665
43249,solved,92188.558000,Medium,,2436.938,808,1158
43250,solved,85386.720000,Easy,,132.414,60,172
43251,solved,84342.177000,Easy,,348.374,102,270
43252,solved,84149.492000,Easy,,1402.988,367,503
43253,solved,93322.957000,Medium,,275.413,145,568
43254,solved,129385.012000,Hard,,235.953,157,286
43255,solved,143860.172000,Hard,,2649.515,2316,2994
43256,solved,83556.837000,Easy,,842.028,328,536
43257,solved,88905.627000,Easy,,297.344,126,366
43258,solved,98267.216000,Medium,,215.128,251,349
43259,solved,92689.447000,Medium,,2472.211,488,968
43260,solved,102124.575000,Medium,,575.330,485,590
43261,solved,93165.811000,Medium,,632.366,275,568
43262,solved,95759.475000,Medium,,2807.566,871,2476
43263,solved,107681.071000,Hard,,189.884,143,304
43264,solved,87200.753000,Easy,,405.631,128,354
43265,solved,116255.568000,Hard,,1728.701,2324,2421
43266,solved,85629.616000,Easy,,181.313,83,254
43267,solved,83337.668000,Easy,,1245.904,250,391
43268,solved,83645.574000,Easy,,127.284,53,137
43269,solved,85675.485000,Easy,,227.187,62,263
43270,solved,95708.710000,Medium,,5582.638,1291,3415
43271,solved,90976.092000,Medium,,660.419,279,583
43272,solved,123604.363000,Hard,,4887.278,5444,5625
43273,solved,100634.058000,Medium,,389.456,194,354
43274,solved,84816.033000,Easy,,577.638,126,239
43275,unknown,,unknown,limits_reached,5286.186,4492,101115
43276,solved,102777.557000,Medium,,144.094,55,157
43277,solved,83108.228000,Easy,,81.387,52,119
43278,solved,83543.188000,Easy,,140.902,58,159
43279,solved,136103.228000,Hard,,2124.388,2547,2984
43280,solved,91261.988000,Medium,,1826.843,525,1396
43281,solved,96910.932000,Medium,,832.693,332,568
43282,solved,108313.417000,Hard,,927.607,853,1287
43283,unknown,,unknown,limits_reached,20051.491,8668,107881
43284,solved,92162.478000,Medium,,6645.200,1437,3906
43285,solved,88327.783000,Easy,,4725.172,1006,1470
43286,solved,116051.928000,Hard,,340.297,228,376
43287,solved,91002.899000,Medium,,185.031,106,251
43288,solved,102933.041000,Medium,,2656.724,589,894
43289,solved,92325.829000,Medium,,132.082,63,189
43290,solved,87498.575000,Easy,,960.299,667,940
43291,solved,90568.364000,Medium,,7242.440,1795,1905
43292,solved,90450.101000,Medium,,1113.860,659,1724
43293,solved,93214.237000,Medium,,1355.202,319,458
43294,solved,85009.129000,Easy,,108.771,56,181
43295,solved,85281.387000,Easy,,487.829,283,428
43296,solved,121366.340000,Hard,,206.880,101,222
43297,solved,139385.750000,Hard,,1996.154,1741,1953
43298,solved,85720.481000,Easy,,147.149,56,211
43299,solved,111408.414000,Hard,,4531.585,5107,5304
43300,solved,85803.933000,Easy,,274.352,112,291
43301,solved,85069.095000,Easy,,279.770,82,248
43302,solved,102782.057000,Medium,,1444.334,812,1114
43303,solved,104267.140000,Hard,,280.581,120,309
43304,solved,127949.603000,Hard,,3740.645,4847,5236
43305,solved,96744.592000,Medium,,7959.563,4308,11629
43306,solved,106451.500000,Hard,,384.621,142,432
43307,solved,103729.857000,Hard,,676.567,415,702
43308,solved,103340.806000,Medium,,301.384,107,241
43309,solved,93436.720000,Medium,,6164.761,1393,3089
43310,solved,117272.913000,Hard,,1219.083,1438,1578
