seed,status,score,bucket,reason,elapsed_ms,expanded_nodes,unique_states
16139,unknown,,unknown,limits_reached,20004.763,10548,120846
16140,unknown,,unknown,limits_reached,20047.015,21020,105454
16141,solved,129027.386000,Easy,,680.382,472,1688
16142,unknown,,unknown,limits_reached,20002.971,16932,136765
16143,unknown,,unknown,limits_reached,20004.264,15187,129287
16144,unknown,,unknown,limits_reached,20003.547,15769,110417
16145,unknown,,unknown,limits_reached,20002.146,16011,142772
16146,unknown,,unknown,limits_reached,20005.985,18058,149799
16147,solved,155710.522000,Hard,,4929.588,2944,7199
16148,unknown,,unknown,limits_reached,20009.093,14445,136247
16149,unknown,,unknown,limits_reached,20002.258,17364,149310
16150,unknown,,unknown,limits_reached,20143.320,22637,117045
16151,unknown,,unknown,limits_reached,20003.054,26463,96842
16152,unknown,,unknown,limits_reached,20008.835,10437,155202
16153,unknown,,unknown,limits_reached,20007.046,10689,138095
16154,unknown,,unknown,limits_reached,13003.248,16178,78095
16155,unknown,,unknown,limits_reached,20016.580,12887,151076
16156,unknown,,unknown,limits_reached,20002.720,14155,88961
16157,unknown,,unknown,limits_reached,20091.156,9835,156585
16158,unknown,,unknown,limits_reached,20051.323,16238,143953
16159,solved,143939.638000,Hard,,4330.931,3829,6673
16160,solved,135641.523000,Medium,,829.647,735,1226
16161,solved,142472.280000,Medium,,1493.503,940,2012
16162,unknown,,unknown,limits_reached,20005.230,11610,125000
16163,unknown,,unknown,limits_reached,20001.782,23553,119460
16164,solved,145113.329000,Hard,,5240.682,3850,15145
16165,unknown,,unknown,limits_reached,20001.750,16467,120759
16166,unknown,,unknown,limits_reached,20008.150,14547,148102
16167,unknown,,unknown,limits_reached,20057.070,16021,128158
16168,solved,144178.447000,Hard,,723.168,768,1678
16169,solved,152107.958000,Hard,,5752.171,3910,15469
16170,solved,140161.656000,Medium,,2320.737,743,2138
16171,unknown,,unknown,limits_reached,20002.348,25730,138972
16172,unknown,,unknown,limits_reached,20005.115,14351,138146
16173,unknown,,unknown,limits_reached,7070.489,16927,69245
16174,solved,145544.056000,Hard,,4429.669,1475,4025
16175,unknown,,unknown,limits_reached,20005.890,14864,133832
16176,unknown,,unknown,limits_reached,7696.653,16402,81230
16177,unknown,,unknown,limits_reached,7008.687,10424,89109
16178,unknown,,unknown,limits_reached,20003.923,10146,136669
16179,unknown,,unknown,limits_reached,20005.830,18423,142681
16180,unknown,,unknown,limits_reached,20002.134,33479,97296
16181,unknown,,unknown,limits_reached,20017.121,20816,150717
16182,unknown,,unknown,limits_reached,20092.827,13598,136806
16183,solved,148851.675000,Hard,,3366.041,2735,4847
16184,unknown,,unknown,limits_reached,15211.426,15488,116992
16185,unknown,,unknown,limits_reached,20006.711,16435,146114
16186,solved,168285.008000,Hard,,3400.092,2530,4473
16187,solved,138019.081000,Medium,,2757.047,1033,4163
16188,unknown,,unknown,limits_reached,20002.681,17712,127085
16189,unknown,,unknown,limits_reached,20011.110,25321,97345
16190,unknown,,unknown,limits_reached,20001.562,35821,49508
16191,solved,149465.530000,Hard,,5548.747,4728,6098
16192,unknown,,unknown,limits_reached,20003.345,31844,137253
16193,unknown,,unknown,limits_reached,20003.578,20723,120704
16194,unknown,,unknown,limits_reached,16375.653,27296,101048
16195,unknown,,unknown,limits_reached,7089.108,17034,76189
16196,unknown,,unknown,limits_reached,20001.518,39668,77153
16197,unknown,,unknown,limits_reached,20004.114,14541,132729
16198,solved,130074.760000,Easy,,1083.702,947,1709
16199,unknown,,unknown,limits_reached,20043.396,28781,112190
16200,unknown,,unknown,limits_reached,7008.619,20294,69690
16201,unknown,,unknown,limits_reached,20001.748,17055,147347
16202,unknown,,unknown,limits_reached,20031.813,13295,140207
16203,unknown,,unknown,limits_reached,14020.707,5277,122948
16204,unknown,,unknown,limits_reached,20001.197,36663,75224
16205,unknown,,unknown,limits_reached,7062.259,20172,56574
16206,unknown,,unknown,limits_reached,20007.705,18922,112950
16207,unknown,,unknown,limits_reached,20000.588,20435,144239
16208,unknown,,unknown,limits_reached,20001.719,23289,68851
16209,unknown,,unknown,limits_reached,20024.419,14641,154932
16210,unknown,,unknown,limits_reached,20001.993,25993,107267
16211,unknown,,unknown,limits_reached,20002.584,17414,139291
16212,solved,148699.068000,Hard,,5150.139,5578,6721
16213,unknown,,unknown,limits_reached,7086.049,15464,87624
16214,solved,145486.153000,Hard,,966.930,646,1443
16215,unknown,,unknown,limits_reached,20001.749,16483,104781
16216,unknown,,unknown,limits_reached,20002.774,17178,139464
16217,solved,139469.194000,Medium,,1695.244,739,2093
16218,unknown,,unknown,limits_reached,20003.759,14901,136572
16219,unknown,,unknown,limits_reached,20092.717,17595,107149
16220,unknown,,unknown,limits_reached,20004.042,9781,139815
16221,unknown,,unknown,limits_reached,20043.638,24269,88332
16222,unknown,,unknown,limits_reached,15305.920,20555,97882
16223,unknown,,unknown,limits_reached,20001.099,19153,144816
16224,unknown,,unknown,limits_reached,20002.287,28763,67473
16225,unknown,,unknown,limits_reached,13108.705,15728,105453
16226,unknown,,unknown,limits_reached,20006.198,20250,103293
16227,unknown,,unknown,limits_reached,20000.248,31978,87200
16228,unknown,,unknown,limits_reached,20010.115,17966,99487
16229,unknown,,unknown,limits_reached,20002.394,16419,113787
16230,solved,153299.137000,Hard,,4474.184,3122,4158
16231,solved,134119.539000,Easy,,1659.076,1072,3951
16232,unknown,,unknown,limits_reached,20002.150,21687,137669
16233,unknown,,unknown,limits_reached,14054.827,26819,65403
16234,solved,158266.129000,Hard,,2381.497,1901,2368
16235,solved,150416.021000,Hard,,4401.504,4647,6580
16236,unknown,,unknown,limits_reached,20004.057,23252,90123
16237,unknown,,unknown,limits_reached,20021.988,16130,144850
16238,solved,166050.575000,Hard,,3606.548,2317,4685
16239,solved,130252.461000,Easy,,1138.602,482,1345
16240,unknown,,unknown,limits_reached,7911.395,17809,78227
16241,unknown,,unknown,limits_reached,20004.137,18515,128451
16242,solved,136658.857000,Medium,,2661.400,991,2359
16243,unknown,,unknown,limits_reached,20002.981,14613,140122
16244,unknown,,unknown,limits_reached,20003.734,12024,135467
16245,solved,133453.427000,Easy,,3371.531,2666,6786
16246,solved,148363.523000,Hard,,1015.293,831,1169
16247,unknown,,unknown,limits_reached,20002.504,14566,140919
16248,unknown,,unknown,limits_reached,20002.673,25164,110607
16249,unknown,,unknown,limits_reached,20208.581,18531,130287
16250,solved,146956.182000,Hard,,3594.381,3042,4026
16251,unknown,,unknown,limits_reached,20002.044,24984,107220
16252,solved,141764.898000,Medium,,5105.452,3334,15064
16253,unknown,,unknown,limits_reached,20001.155,34744,117427
16254,unknown,,unknown,limits_reached,20002.571,21972,136842
16255,solved,164807.266000,Hard,,1019.006,400,965
16256,solved,156390.999000,Hard,,1321.020,717,1927
16257,unknown,,unknown,limits_reached,20142.929,10207,125848
16258,unknown,,unknown,limits_reached,15224.256,14351,127882
16259,unknown,,unknown,limits_reached,14414.439,18262,115634
16260,unknown,,unknown,limits_reached,20008.195,18819,109514
16261,solved,141584.908000,Medium,,970.202,647,1157
16262,unknown,,unknown,limits_reached,20003.254,22501,91867
16263,solved,131823.750000,Easy,,1554.686,854,1700
16264,unknown,,unknown,limits_reached,13029.748,15886,104443
16265,unknown,,unknown,limits_reached,7033.438,15201,83065
16266,unknown,,unknown,limits_reached,20210.207,21147,104383
16267,unknown,,unknown,limits_reached,20016.447,17553,120021
16268,unknown,,unknown,limits_reached,20437.522,15374,127965
16269,unknown,,unknown,limits_reached,20009.488,12656,144383
16270,solved,128836.963000,Easy,,3339.750,2807,3142
16271,unknown,,unknown,limits_reached,20005.498,23148,125334
16272,solved,144768.719000,Hard,,1588.402,983,2614
16273,unknown,,unknown,limits_reached,20003.617,18015,145757
16274,solved,157906.403000,Hard,,3267.002,2716,3494
16275,solved,172132.856000,Hard,,2420.078,1754,2480
16276,unknown,,unknown,limits_reached,20001.009,14234,138579
16277,solved,129486.766000,Easy,,2366.938,1415,3840
16278,unknown,,unknown,limits_reached,20016.470,13487,136865
16279,unknown,,unknown,limits_reached,20002.107,24372,110825
16280,unknown,,unknown,limits_reached,20005.312,14145,103553
16281,unknown,,unknown,limits_reached,20006.442,14741,151964
16282,solved,130630.746000,Easy,,943.355,594,1762
16283,solved,148863.433000,Hard,,3461.114,2887,3750
16284,solved,136464.493000,Medium,,2970.505,1658,7896
16285,unknown,,unknown,limits_reached,7013.706,13551,84401
16286,unknown,,unknown,limits_reached,20002.218,29472,94623
16287,unknown,,unknown,limits_reached,20017.396,10337,145457
16288,solved,150876.718000,Hard,,3083.697,2718,4097
16289,unknown,,unknown,limits_reached,20011.877,22533,79406
16290,unknown,,unknown,limits_reached,20014.103,14159,135428
16291,unknown,,unknown,limits_reached,20016.792,12394,148185
16292,unknown,,unknown,limits_reached,20001.858,26002,149213
16293,solved,165182.141000,Hard,,4695.540,3529,7816
16294,unknown,,unknown,limits_reached,20002.030,13088,96642
16295,solved,143020.593000,Medium,,3744.973,2299,6442
16296,solved,152059.382000,Hard,,2407.768,1260,2446
16297,solved,130018.548000,Easy,,1085.468,405,1466
16298,solved,139219.792000,Medium,,5346.837,2521,5449
16299,unknown,,unknown,limits_reached,20006.095,11273,125755
16300,unknown,,unknown,limits_reached,20211.784,16826,146148
16301,unknown,,unknown,limits_reached,20177.951,14519,121697
16302,unknown,,unknown,limits_reached,20135.805,13838,116605
16303,solved,134069.689000,Easy,,4538.777,2008,4207
16304,solved,187878.556000,Hard,,5002.651,3649,5260
16305,solved,127166.999000,Easy,,1861.695,505,1671
16306,unknown,,unknown,limits_reached,20009.582,13231,135737
16307,unknown,,unknown,limits_reached,20003.339,14968,144794
16308,unknown,,unknown,limits_reached,20006.567,12401,126569
16309,solved,145389.665000,Hard,,4602.217,1656,4689
16310,solved,134010.531000,Easy,,456.003,209,473
16311,solved,170459.607000,Hard,,1735.347,1274,2806
16312,unknown,,unknown,limits_reached,20013.355,18154,139215
16313,unknown,,unknown,limits_reached,7004.331,8765,101659
16314,solved,137786.303000,Medium,,2599.622,1340,4313
16315,solved,147493.338000,Hard,,2850.582,2130,3839
16316,solved,128793.741000,Easy,,4107.093,3977,4685
16317,solved,134628.745000,Easy,,2279.264,1766,2710
16318,unknown,,unknown,limits_reached,20005.854,18839,106865
16319,unknown,,unknown,limits_reached,20001.093,37866,58334
16320,unknown,,unknown,limits_reached,20003.695,29205,72292
16321,unknown,,unknown,limits_reached,20001.457,14749,121695
16322,solved,145994.157000,Hard,,2650.959,1957,3396
16323,solved,135216.431000,Easy,,792.172,611,1011
16324,unknown,,unknown,limits_reached,20161.206,10862,152501
16325,solved,138438.254000,Medium,,4738.139,1956,6128
16326,unknown,,unknown,limits_reached,20108.735,11978,136853
16327,unknown,,unknown,limits_reached,7031.115,15630,59440
16328,unknown,,unknown,limits_reached,20003.454,33008,99256
16329,unknown,,unknown,limits_reached,20007.187,16159,123347
16330,unknown,,unknown,limits_reached,15239.512,24363,115507
16331,unknown,,unknown,limits_reached,7004.860,15117,62909
16332,unknown,,unknown,limits_reached,20001.489,33820,56958
16333,unknown,,unknown,limits_reached,20002.290,26804,88494
16334,unknown,,unknown,limits_reached,13726.068,15847,122657
16335,unknown,,unknown,limits_reached,20007.642,11899,134528
16336,unknown,,unknown,limits_reached,20001.780,19581,97000
16337,unknown,,unknown,limits_reached,20001.538,24159,125913
16338,unknown,,unknown,limits_reached,20001.750,40263,49498
16339,unknown,,unknown,limits_reached,20094.486,16102,134288
16340,unknown,,unknown,limits_reached,20010.077,12102,116081
16341,unknown,,unknown,limits_reached,20004.665,16763,146965
16342,unknown,,unknown,limits_reached,20003.578,19179,117139
16343,unknown,,unknown,limits_reached,20001.523,15395,153441
16344,solved,139723.347000,Medium,,5925.250,3507,5407
16345,unknown,,unknown,limits_reached,20006.970,12724,126997
16346,solved,144720.318000,Hard,,1417.054,669,1885
16347,unknown,,unknown,limits_reached,20175.457,17577,120265
16348,unknown,,unknown,limits_reached,20013.720,10160,138854
16349,solved,134682.653000,Easy,,2380.037,970,2780
16350,unknown,,unknown,limits_reached,20013.756,14380,142057
16351,unknown,,unknown,limits_reached,20004.476,14070,128907
16352,solved,139469.248000,Medium,,1487.070,808,3820
16353,unknown,,unknown,limits_reached,20007.792,14500,127287
16354,unknown,,unknown,limits_reached,20004.092,20110,136221
16355,unknown,,unknown,limits_reached,20006.186,9661,137989
16356,unknown,,unknown,limits_reached,20015.624,14293,143649
16357,unknown,,unknown,limits_reached,20003.859,13405,140316
16358,unknown,,unknown,limits_reached,20204.235,23419,144512
16359,unknown,,unknown,limits_reached,20003.088,19242,121583
16360,unknown,,unknown,limits_reached,20003.213,32325,77224
16361,unknown,,unknown,limits_reached,20004.909,26476,103157
16362,solved,152851.455000,Hard,,5969.914,3157,4131
16363,unknown,,unknown,limits_reached,20002.513,15797,128235
16364,unknown,,unknown,limits_reached,20005.102,12314,120275
16365,unknown,,unknown,limits_reached,20002.485,20546,145949
16366,unknown,,unknown,limits_reached,20004.602,16431,134399
16367,unknown,,unknown,limits_reached,20000.733,17121,131101
16368,unknown,,unknown,limits_reached,20005.943,16324,147061
16369,solved,133964.697000,Easy,,1303.881,1004,3495
16370,unknown,,unknown,limits_reached,20001.180,26569,102639
16371,solved,135305.547000,Easy,,3682.123,1430,5258
16372,unknown,,unknown,limits_reached,20001.507,25508,81300
16373,unknown,,unknown,limits_reached,20004.030,14740,131380
16374,unknown,,unknown,limits_reached,20011.087,30239,51768
16375,unknown,,unknown,limits_reached,20003.471,23285,64624
16376,solved,128648.897000,Easy,,756.143,582,1169
16377,unknown,,unknown,limits_reached,20011.286,12233,120085
16378,solved,124955.397000,Easy,,691.528,367,916
16379,solved,137830.899000,Medium,,1629.708,1185,2649
16380,solved,148418.482000,Hard,,722.890,405,901
16381,solved,153238.202000,Hard,,2026.196,791,2746
16382,solved,132620.684000,Easy,,682.752,238,731
16383,solved,155765.907000,Hard,,3384.446,1772,3328
16384,unknown,,unknown,limits_reached,20002.512,12066,139391
16385,unknown,,unknown,limits_reached,20005.761,25995,98595
16386,unknown,,unknown,limits_reached,20004.653,23601,128014
16387,unknown,,unknown,limits_reached,14679.043,13857,93985
16388,solved,138407.464000,Medium,,597.234,368,711
16389,unknown,,unknown,limits_reached,20002.554,28069,79493
16390,unknown,,unknown,limits_reached,20002.675,20850,115104
16391,unknown,,unknown,limits_reached,20011.419,10519,106044
16392,unknown,,unknown,limits_reached,20003.541,21804,101609
16393,unknown,,unknown,limits_reached,7253.787,7313,113358
16394,unknown,,unknown,limits_reached,20005.794,20597,110362
16395,unknown,,unknown,limits_reached,20002.439,19560,117955
16396,unknown,,unknown,limits_reached,20002.066,14085,132294
16397,unknown,,unknown,limits_reached,20076.209,21750,98284
16398,unknown,,unknown,limits_reached,20011.503,15280,112361
16399,unknown,,unknown,limits_reached,20006.631,12060,132082
16400,solved,148208.915000,Hard,,2077.653,909,3013
16401,unknown,,unknown,limits_reached,20002.778,30170,72939
16402,unknown,,unknown,limits_reached,20002.805,14401,158655
16403,unknown,,unknown,limits_reached,20016.736,11870,119413
16404,unknown,,unknown,limits_reached,20006.077,14943,114020
16405,unknown,,unknown,limits_reached,20005.678,18916,112708
16406,unknown,,unknown,limits_reached,7067.986,5673,117452
16407,unknown,,unknown,limits_reached,20002.581,15015,149181
16408,unknown,,unknown,limits_reached,20001.570,33223,97028
16409,unknown,,unknown,limits_reached,20008.831,11110,138444
16410,unknown,,unknown,limits_reached,20003.629,12317,125072
16411,unknown,,unknown,limits_reached,20003.048,26699,127753
16412,solved,139585.520000,Medium,,2703.888,1634,3480
16413,unknown,,unknown,limits_reached,20001.898,39451,84557
16414,unknown,,unknown,limits_reached,20141.870,12738,130584
16415,unknown,,unknown,limits_reached,20002.258,22268,141276
16416,solved,136492.453000,Medium,,5982.723,3504,5899
16417,solved,132808.052000,Easy,,2621.447,2089,4089
16418,unknown,,unknown,limits_reached,20124.222,12661,122825
16419,unknown,,unknown,limits_reached,20003.902,30024,85326
16420,unknown,,unknown,limits_reached,20001.006,20381,100403
16421,solved,136298.867000,Medium,,2473.327,1198,2242
16422,unknown,,unknown,limits_reached,19087.034,21846,117446
16423,solved,149466.630000,Hard,,783.351,623,1389
16424,unknown,,unknown,limits_reached,20003.974,20342,93890
16425,solved,145916.974000,Hard,,1335.151,716,2163
16426,unknown,,unknown,limits_reached,20010.495,11858,145970
16427,unknown,,unknown,limits_reached,20016.954,13431,97199
16428,unknown,,unknown,limits_reached,20002.444,21473,87580
16429,unknown,,unknown,limits_reached,13122.371,17743,118176
16430,unknown,,unknown,limits_reached,20235.727,7770,147801
16431,solved,135097.730000,Easy,,739.593,241,817
16432,unknown,,unknown,limits_reached,20126.852,12308,130728
16433,unknown,,unknown,limits_reached,20005.388,20521,150158
16434,solved,129890.947000,Easy,,736.100,417,1010
16435,solved,142739.067000,Medium,,5288.523,3140,4182
16436,unknown,,unknown,limits_reached,20001.661,17096,174171
16437,unknown,,unknown,limits_reached,20242.232,14002,145885
16438,unknown,,unknown,limits_reached,20003.704,14916,127525
16439,unknown,,unknown,limits_reached,20004.334,39998,62601
16440,solved,136382.943000,Medium,,4193.439,2945,9440
16441,solved,129168.274000,Easy,,1709.344,927,2320
16442,unknown,,unknown,limits_reached,20000.950,11442,112490
16443,unknown,,unknown,limits_reached,14084.049,18738,76319
16444,unknown,,unknown,limits_reached,20002.785,21110,97191
16445,solved,138412.339000,Medium,,1967.769,1410,2287
16446,unknown,,unknown,limits_reached,20006.618,32036,65597
16447,unknown,,unknown,limits_reached,20002.695,27205,95485
16448,unknown,,unknown,limits_reached,20004.644,18198,116143
16449,unknown,,unknown,limits_reached,20001.254,16038,140092
16450,unknown,,unknown,limits_reached,20007.930,8579,141787
16451,unknown,,unknown,limits_reached,20003.923,16140,143631
16452,unknown,,unknown,limits_reached,14067.333,13948,118074
16453,solved,183768.527000,Hard,,3973.875,4370,5030
16454,unknown,,unknown,limits_reached,14230.055,22758,84684
16455,unknown,,unknown,limits_reached,20001.063,17421,130898
16456,unknown,,unknown,limits_reached,20073.733,20642,129609
16457,unknown,,unknown,limits_reached,20000.839,17067,139246
16458,unknown,,unknown,limits_reached,20004.186,18137,127696
16459,solved,144866.025000,Hard,,1520.886,799,2031
16460,unknown,,unknown,limits_reached,20093.379,15915,109852
16461,unknown,,unknown,limits_reached,20003.556,18698,139123
16462,unknown,,unknown,limits_reached,20029.281,6635,137230
16463,unknown,,unknown,limits_reached,20003.856,23215,135524
16464,unknown,,unknown,limits_reached,20003.953,12725,141328
16465,unknown,,unknown,limits_reached,20010.657,12770,136915
16466,unknown,,unknown,limits_reached,20032.890,16124,133735
16467,unknown,,unknown,limits_reached,20001.379,21102,136325
16468,unknown,,unknown,limits_reached,20134.740,19011,162328
16469,solved,136167.685000,Medium,,3756.309,2094,3388
16470,solved,135179.201000,Easy,,1169.150,570,1400
16471,solved,133097.996000,Easy,,2222.801,1429,2359
16472,unknown,,unknown,limits_reached,20006.539,18593,111861
16473,unknown,,unknown,limits_reached,20001.421,19123,142376
16474,solved,146997.639000,Hard,,2929.608,2107,2762
16475,unknown,,unknown,limits_reached,20007.240,14538,128297
16476,unknown,,unknown,limits_reached,20014.332,20072,101582
16477,unknown,,unknown,limits_reached,20001.772,27226,64308
16478,solved,141490.708000,Medium,,3940.683,3528,5042
16479,unknown,,unknown,limits_reached,20001.451,10384,129675
16480,unknown,,unknown,limits_reached,20003.530,16809,135272
16481,unknown,,unknown,limits_reached,20010.036,14821,138315
16482,unknown,,unknown,limits_reached,20278.048,17646,151313
16483,unknown,,unknown,limits_reached,20006.647,12586,133531
16484,unknown,,unknown,limits_reached,20160.732,16087,110597
16485,unknown,,unknown,limits_reached,20017.191,10521,127375
16486,unknown,,unknown,limits_reached,20000.963,26546,85949
16487,unknown,,unknown,limits_reached,20004.290,25273,64553
16488,solved,138706.599000,Medium,,3141.103,1538,3161
16489,unknown,,unknown,limits_reached,20030.248,15628,125696
16490,unknown,,unknown,limits_reached,20007.501,10491,151901
16491,unknown,,unknown,limits_reached,20007.472,13399,136467
16492,unknown,,unknown,limits_reached,20003.474,14311,124976
16493,solved,128083.147000,Easy,,1500.996,1170,2750
16494,unknown,,unknown,limits_reached,20002.401,31213,58605
16495,unknown,,unknown,limits_reached,20005.762,15951,130262
16496,unknown,,unknown,limits_reached,20004.622,14749,143372
16497,unknown,,unknown,limits_reached,20003.318,17605,138365
16498,unknown,,unknown,limits_reached,20007.898,18497,110561
16499,unknown,,unknown,limits_reached,20007.998,20225,128953
16500,unknown,,unknown,limits_reached,20005.584,11778,140407
16501,unknown,,unknown,limits_reached,20001.104,16402,135380
16502,unknown,,unknown,limits_reached,11011.881,18768,86960
16503,solved,146750.337000,Hard,,4063.537,2273,5872
16504,unknown,,unknown,limits_reached,20002.583,20358,127333
16505,unknown,,unknown,limits_reached,20009.641,16276,103403
16506,unknown,,unknown,limits_reached,20005.084,28082,97893
16507,unknown,,unknown,limits_reached,20002.582,16801,119971
16508,unknown,,unknown,limits_reached,20002.127,22689,112411
16509,unknown,,unknown,limits_reached,20011.657,15497,147126
16510,unknown,,unknown,limits_reached,20004.947,16159,114960
16511,unknown,,unknown,limits_reached,20007.577,20345,94626
16512,unknown,,unknown,limits_reached,20002.080,38966,112888
16513,solved,138854.181000,Medium,,1367.058,1342,1719
16514,solved,160410.131000,Hard,,2315.234,1968,3750
16515,unknown,,unknown,limits_reached,20008.090,21252,122593
16516,unknown,,unknown,limits_reached,20013.046,12079,123542
16517,solved,129285.432000,Easy,,1924.232,1054,2799
16518,unknown,,unknown,limits_reached,20004.435,16952,134367
16519,unknown,,unknown,limits_reached,14011.043,11733,124463
16520,unknown,,unknown,limits_reached,20024.438,21117,120611
16521,unknown,,unknown,limits_reached,20003.961,12324,142255
16522,unknown,,unknown,limits_reached,20005.223,21656,129278
16523,unknown,,unknown,limits_reached,20009.278,14914,131831
16524,unknown,,unknown,limits_reached,20004.854,18559,130874
16525,unknown,,unknown,limits_reached,20007.603,11302,125142
16526,unknown,,unknown,limits_reached,20021.473,9245,140852
16527,unknown,,unknown,limits_reached,20001.789,17235,139284
16528,unknown,,unknown,limits_reached,20007.981,14480,114199
16529,unknown,,unknown,limits_reached,20005.078,17631,130367
16530,unknown,,unknown,limits_reached,20001.830,20454,126048
16531,unknown,,unknown,limits_reached,20014.833,11615,139457
16532,unknown,,unknown,limits_reached,20017.083,12349,132523
16533,unknown,,unknown,limits_reached,20000.625,20712,90745
16534,solved,160626.755000,Hard,,2966.205,2077,4546
16535,unknown,,unknown,limits_reached,8164.114,21616,79269
16536,unknown,,unknown,limits_reached,20007.629,9462,142535
16537,unknown,,unknown,limits_reached,20004.696,15720,127048
16538,solved,138911.751000,Medium,,1060.457,749,1964
16539,unknown,,unknown,limits_reached,20000.940,27715,70783
16540,solved,134934.935000,Easy,,3014.431,2057,4574
16541,unknown,,unknown,limits_reached,20001.533,19882,129634
16542,unknown,,unknown,limits_reached,20009.401,14159,140625
16543,solved,139278.382000,Medium,,964.973,492,1791
16544,unknown,,unknown,limits_reached,8196.650,30686,58747
16545,unknown,,unknown,limits_reached,14432.518,13068,130675
16546,unknown,,unknown,limits_reached,20001.885,10637,136104
16547,unknown,,unknown,limits_reached,20005.587,13671,127603
16548,solved,143631.472000,Medium,,3325.689,2029,3781
16549,unknown,,unknown,limits_reached,20014.962,17917,110565
16550,unknown,,unknown,limits_reached,20003.777,13416,143253
16551,unknown,,unknown,limits_reached,20007.597,19912,120232
16552,unknown,,unknown,limits_reached,20001.292,25375,136246
16553,solved,122789.339000,Easy,,2702.804,876,2253
16554,unknown,,unknown,limits_reached,7034.282,10307,91547
16555,unknown,,unknown,limits_reached,20001.581,23862,115080
16556,unknown,,unknown,limits_reached,13126.232,13632,127175
16557,unknown,,unknown,limits_reached,20001.962,14621,133376
16558,unknown,,unknown,limits_reached,7007.384,8026,126304
16559,solved,155278.622000,Hard,,5644.789,5302,6821
16560,unknown,,unknown,limits_reached,20050.676,13567,130960
16561,unknown,,unknown,limits_reached,7015.214,15023,83908
16562,unknown,,unknown,limits_reached,7814.807,25712,32087
16563,unknown,,unknown,limits_reached,20002.769,15576,143996
16564,solved,147612.225000,Hard,,2324.527,1410,3403
16565,unknown,,unknown,limits_reached,20192.555,20208,160842
16566,unknown,,unknown,limits_reached,20001.681,31216,110574
16567,unknown,,unknown,limits_reached,20000.819,19961,140063
16568,unknown,,unknown,limits_reached,20112.090,18337,105067
16569,unknown,,unknown,limits_reached,20224.158,16028,142441
16570,unknown,,unknown,limits_reached,20010.104,15084,128118
16571,unknown,,unknown,limits_reached,20006.701,15728,149120
16572,unknown,,unknown,limits_reached,20007.103,17405,123524
16573,unknown,,unknown,limits_reached,20002.256,21425,113255
16574,unknown,,unknown,limits_reached,20001.833,25183,140229
16575,solved,142226.681000,Medium,,2043.349,1780,3068
16576,solved,142223.915000,Medium,,2740.010,2978,7755
16577,solved,170695.125000,Hard,,3924.123,3972,4900
16578,unknown,,unknown,limits_reached,20005.244,14589,154375
16579,unknown,,unknown,limits_reached,7017.301,6357,124067
16580,solved,167581.218000,Hard,,1243.735,832,2045
16581,unknown,,unknown,limits_reached,20002.495,20453,103838
16582,unknown,,unknown,limits_reached,20008.979,13780,147528
16583,unknown,,unknown,limits_reached,20003.034,26385,137680
16584,unknown,,unknown,limits_reached,20007.746,10736,142585
16585,unknown,,unknown,limits_reached,20294.360,15546,132308
16586,unknown,,unknown,limits_reached,20001.531,22226,104469
16587,unknown,,unknown,limits_reached,15668.658,13867,131338
16588,unknown,,unknown,limits_reached,13485.011,17892,89424
16589,solved,144848.981000,Hard,,2985.928,1902,2409
16590,unknown,,unknown,limits_reached,20007.010,14381,137818
16591,unknown,,unknown,limits_reached,20000.429,14442,137661
16592,solved,149655.818000,Hard,,3585.934,1835,4716
16593,unknown,,unknown,limits_reached,16017.616,15188,136374
16594,unknown,,unknown,limits_reached,20171.449,25124,139708
16595,unknown,,unknown,limits_reached,20003.714,40632,62718
16596,unknown,,unknown,limits_reached,20002.467,14129,125637
16597,unknown,,unknown,limits_reached,20003.582,17944,123648
16598,unknown,,unknown,limits_reached,20002.243,29185,78682
16599,unknown,,unknown,limits_reached,20007.206,15187,130866
16600,unknown,,unknown,limits_reached,20013.543,11463,149307
16601,unknown,,unknown,limits_reached,20004.548,13221,126152
16602,unknown,,unknown,limits_reached,20001.652,14125,127852
16603,unknown,,unknown,limits_reached,20003.155,19902,97829
16604,solved,152896.459000,Hard,,915.798,588,1401
16605,unknown,,unknown,limits_reached,20012.530,12582,121586
16606,unknown,,unknown,limits_reached,20002.144,19674,91371
16607,solved,138924.636000,Medium,,5543.422,3573,5067
16608,unknown,,unknown,limits_reached,20377.930,17420,142290
16609,unknown,,unknown,limits_reached,20005.739,15039,136708
16610,unknown,,unknown,limits_reached,20003.065,18691,120352
16611,solved,138310.616000,Medium,,3044.230,2961,4368
16612,solved,134899.006000,Easy,,1658.851,496,1304
16613,unknown,,unknown,limits_reached,13005.101,19609,137081
16614,unknown,,unknown,limits_reached,20003.929,17556,121933
16615,unknown,,unknown,limits_reached,20141.805,14594,146106
16616,unknown,,unknown,limits_reached,20002.855,21717,144042
16617,unknown,,unknown,limits_reached,20000.340,12808,127586
16618,solved,127565.769000,Easy,,556.553,272,971
16619,unknown,,unknown,limits_reached,20003.628,22404,122509
16620,unknown,,unknown,limits_reached,20004.158,25624,78285
16621,unknown,,unknown,limits_reached,14011.389,25805,54057
16622,unknown,,unknown,limits_reached,20027.328,11008,139459
16623,unknown,,unknown,limits_reached,13308.063,24906,73538
16624,solved,132347.676000,Easy,,1527.746,672,2275
16625,unknown,,unknown,limits_reached,20018.206,13894,119547
16626,solved,139973.461000,Medium,,5481.061,3336,6856
